,600500.SH,600588.SH,600600.SH,002024.SZ,399928.SZ,399300.SZ
2011-06-21,2.10596855796378,3.4599232076846063,2.844553817366909,4.579990321264645,2.098826793695127,1.900366498314676
2011-06-22,2.070714594078432,3.42414831634526,2.798385754620263,4.874590137215122,2.0159681287825943,1.841967586159515
2011-06-23,2.0691250952439613,3.3937238776234953,2.7582483674203457,4.358064000605397,2.044022834778965,1.917922659405728
2011-06-24,2.1175052213926078,3.4363264180427975,2.817628396114546,4.585973724862702,1.969863796397156,2.07886547474276
2011-06-27,2.0865946642660718,3.3987855322210896,2.772475760179973,4.145291270288346,1.918589774682479,1.9735333277619316
2011-06-28,2.0527430929588757,3.3786760354836156,2.7396999616245252,4.156175797724968,1.8428362227056638,1.8947905926635793
2011-06-29,2.0791267589276625,3.3649590082631486,2.76689076511494,4.151602591098464,1.8249975472627276,1.9365500034536323
2011-06-30,2.083734803732438,3.346327541546726,2.7519330942303504,4.586474446116936,1.8748293052165133,1.9531782486996847
2011-07-01,2.0566299725897257,3.327791146602938,2.7263743300319443,4.171912438364282,1.94241714164204,1.8801165950486602
2011-07-04,2.0901365401033347,3.3630312217388596,2.8465860143096178,4.6441664935641365,1.9434563888140002,2.055948715364038
2011-07-05,2.0581120643107997,3.33714335419159,2.8023552164151004,4.171912438375317,1.8653977228576537,1.9549156674557995
2011-07-06,2.027149422794515,3.3218627085663517,2.761272516714391,4.325561776462169,1.8036645599321508,1.8872076675275233
2011-07-07,1.9990742522599418,3.5202158475332133,2.7309312796637566,4.171912438316097,1.7478860666177285,1.8426572057857917
2011-07-08,1.9753600913164349,3.4730001300070334,2.7084037140268404,4.317312024650137,1.6914712695643133,1.8012099822651872
2011-07-11,1.9480221294315605,3.4296838441332373,2.701183390681957,4.306168416601694,1.6549221384992772,1.770589177461378
2011-07-12,2.0043020372104268,3.3949106069486303,2.7371780383528943,4.261730954158261,1.8680500907323485,1.9228484348256556
2011-07-13,2.0051086628209305,3.3956824871166775,2.8618589098486353,4.610673263245164,1.8896891563513305,1.9627943176366895
2011-07-14,2.0088398621028807,3.3641232330151425,2.838700149573438,4.150343370937668,1.8641132982868123,1.8888631621097574
2011-07-15,1.9860694964897305,3.3512712059065195,2.7892753186466286,4.42502104553501,1.7944055393563623,1.838517721993258
2011-07-18,1.9646898246560047,3.3326434934219296,2.7741012214032525,5.051885491690524,1.7383727902613613,1.8010956267847158
2011-07-19,1.9793562527168942,3.373540737602776,2.7567579051060784,4.2359167345998205,1.6811349249116814,1.8163106000951645
2011-07-20,2.0523929651696102,3.356811390678158,2.7552970183375183,4.2825807846745745,1.826778030859027,1.8570603451004914
2011-07-21,2.020330309383558,10.842992746393934,2.744203537410975,45.971638337720364,12.627070222815039,9.736639373076658
2011-07-22,1.990215429213806,9.999760158899093,2.7703534024554615,4.1574642170973055,11.7958000605305,8.190374308540814
2011-07-25,2.099325460536822,9.271234701327947,2.777507868725462,5.5349433282224645,11.074229606664433,7.0517239700739
2011-07-26,2.069862063150703,8.563335063071671,2.786837456679557,4.308977916349145,10.346606827363813,5.967047602544575
2011-07-27,2.053766510500873,7.944075025846235,3.135226880799827,4.192489066507623,9.678054606357913,5.080413603989744
2011-07-28,2.0384030430415323,7.37305489026727,3.047115442630392,4.1702627647566235,9.049689386356514,4.357242392176766
2011-07-29,2.0542333235801595,6.846757021523632,2.945913068760795,4.496959229233337,8.479692339838653,3.7621500537684125
2011-08-01,2.041448699078893,6.375650122201544,2.916800785991852,4.156671389598504,7.9382693437330785,3.2795188383886464
2011-08-02,2.0359358716818003,5.974360760538333,2.8743608643196406,4.397969301394395,7.426558874766695,2.9143534794959303
2011-08-03,2.005638707192463,5.607354092727404,2.827634644564877,4.14522072353455,6.946426122077059,2.608396319269389
2011-08-04,1.976423751204428,5.317389224146772,2.779731351201491,4.975290179055285,6.498789499821429,2.3710880413241022
2011-08-05,2.1565225082937203,5.025491021188648,2.75271454782421,4.278965802869938,6.150519744149793,2.380756476903495
2011-08-08,2.718175226300559,4.790485875874891,2.758264100788666,4.381172891668072,6.044094205477355,2.6933395915729172
2011-08-09,2.682486551524302,4.577690246611279,2.8186380307983727,4.239359306491945,5.661799844989745,2.4363265036430524
2011-08-10,2.615579680221646,4.392610617305735,2.8522036617520103,4.396015485966201,5.311696837415106,2.266385739656258
2011-08-11,2.574712747036213,4.271132379057946,2.850393705208371,4.762069891795652,4.993898102267657,2.1926853739487386
2011-08-12,2.5325198605762473,4.111752668694901,2.7974053905216105,4.144715218453314,4.682578130570286,2.0576950948020345
2011-08-15,2.484360303423697,4.012947566176599,2.75879744933322,4.193424596108553,4.404563866628197,2.0395675403990268
2011-08-16,2.435038548318197,3.8998414808734028,2.8630269823219723,4.151253094269196,4.134314255795338,1.970190538836704
2011-08-17,2.3931565674466424,3.8047304197497263,2.835513158335366,4.156552855439297,3.900884523739883,1.9029158366179042
2011-08-18,2.3515628110607882,3.7313486087142773,2.7864300506953175,4.185690660666272,3.7670394206571203,2.006648287680405
2011-08-19,2.3323578949988253,3.7649959957215335,2.753794445626123,4.159243633301096,3.619091677532272,1.9662544223376748
2011-08-22,2.2904846994217283,3.6845167749748975,2.8538921948515634,4.819776966710299,3.4080391537826653,1.9500554815734463
2011-08-23,2.294070865675802,3.644902480987146,2.811567133930158,4.350830399074717,3.2432152793683295,1.9738993931630242
2011-08-24,2.2487666115887297,3.577255783947172,2.7725787273296953,4.1698384414710405,3.0617388370408496,1.9051651606323052
2011-08-25,2.295523973076832,3.526640972627918,2.7390786706626313,5.585459998787658,3.1812143024714787,2.2788262987305887
2011-08-26,2.2521768686184296,3.495152653951129,2.7154738513957652,4.159646471261977,3.0052039316140506,2.121556938543884
2011-08-29,2.2273942538402483,3.4733245331013083,2.6973579021411322,4.516572319003705,2.876192554958993,2.135327133217462
2011-08-30,2.1896055040051863,3.4286983241530224,2.696517528797268,4.280411024447004,2.7220698228907008,2.0230328783724336
2011-08-31,2.163328326709048,3.4033905471379344,2.6880560058259477,4.279533849598074,2.58034249386442,1.930939573184295
2011-09-01,2.126677837901337,3.3952867429744247,2.7860475949762353,4.194382295593289,2.466640840897149,1.8760535050338318
2011-09-02,2.1020205404379277,3.4604773262210764,2.8150723163949656,4.146257596010596,2.4074951793108563,1.8889710297137141
2011-09-05,2.1514975399683203,3.5253253712287553,2.77050809052384,4.298905095470669,2.5896668614347167,2.0608446680787993
2011-09-06,2.118898619395787,3.473619626940427,2.737499847010073,4.925654119159258,2.46437777785742,1.9893205621064278
2011-09-07,2.1814217732788173,3.440491873206049,2.7448900580413302,4.245009336409087,2.496953880026709,2.0717467760320276
2011-09-08,2.1420146780580915,3.4037399392635446,2.719587220555976,4.250988137759715,2.3838688116494,2.0033517046157394
2011-09-09,2.114084031644359,3.3837956389481367,2.7053352170629776,4.171912438302843,2.2673645438001513,1.9194596190320727
2011-09-13,2.0787436052621575,3.3760951609405345,2.714236950998909,4.202311288763191,2.193455016164462,1.9233145438634334
2011-09-14,2.127291068027388,3.3760578625805886,2.7113146026699915,4.211427774282618,2.1144136531475244,1.864960284161233
2011-09-15,2.090792187457602,3.4121472811703946,2.694341413769662,4.228152990998698,2.027210283012399,1.8186603221329256
2011-09-16,2.0849629594539105,3.390387178184992,2.6820872901978463,4.237484588473721,1.9455433123256423,1.7833499359580918
2011-09-19,2.0529704756459473,3.4015964333217323,2.6811659871545324,4.5687186156249915,2.06170363615606,1.9665433896077729
2011-09-20,2.0209041726871044,3.3813630246441924,2.677970155270134,4.514768890899696,1.98180516628401,1.8937419382142044
2011-09-21,2.142056523031326,3.3649002153320366,2.6822708558477713,4.969329194603685,2.4417589931084076,2.19800789004071
2011-09-22,2.1403031062270235,3.337699733439219,2.8794052186464376,4.679715658827139,2.602302599756153,2.4596363230000446
2011-09-23,2.1161716872895258,3.3151272900985704,2.9453311240643445,4.2171563868329995,2.477961365978462,2.2754270360781175
2011-09-26,2.121781948417423,3.29604287132541,2.876676498071186,4.239752869216752,2.396799262102378,2.326733905799819
2011-09-27,2.0970771596794227,3.280177594584119,2.8784775013507473,5.232531325462714,2.357952990615896,2.1919341739616724
2011-09-28,2.1675845213536276,3.2669505081609254,2.823309806809607,4.232582290159066,2.2518617558797787,2.1085826625502775
2011-09-29,2.1861599556419704,3.44785413774352,2.7765267281356896,4.414484868833164,2.147011285324778,2.03253800650211
2011-09-30,2.1781234346246507,3.4180354075666854,2.826824788102591,4.231941822427482,2.0542834224821873,1.9430679801801363
2011-10-10,2.207430991102432,3.382229180148427,2.786675371967328,4.7112257611634645,1.9800502596753038,1.921329991131073
2011-10-11,2.211571743320699,3.387358186426497,2.9379448194519773,4.215659219771773,2.4354500678235684,1.8604260982138543
2011-10-12,2.2949714415896993,3.368609528157269,2.911412952237776,6.265050320080943,2.4869023766042755,2.3259314193683798
2011-10-13,2.2491056213374723,3.379542857657097,2.930498606683598,4.171912438741743,2.366691473129494,2.16959491400619
2011-10-14,2.221931190014296,3.3497100110312745,2.8662143512003686,4.1546709100282335,2.25153870256646,2.0461624440549366
2011-10-17,2.1808973725591225,3.3642385097691636,2.822473368539552,5.054866179544169,2.14680688461886,1.9550057405169627
2011-10-18,2.2726143221370085,3.352172377976801,2.827856317577838,4.159855009553177,2.3595641339544104,2.244721798921348
2011-10-19,2.2280306356615647,3.334010198208507,2.780083947442327,4.2678541115793465,2.249614737949961,2.1027428233350425
2011-10-20,2.33368221192096,3.377993264980368,2.761699060775825,5.155673764621311,2.429096849187787,2.2546079310808036
2011-10-21,2.328490785724915,3.405652007309799,2.7375334809532763,4.1487392058893535,2.3749776203817063,2.1165275306137663
2011-10-24,2.3277370682707463,3.3725530300611553,2.7134998707600517,5.05259613762626,2.4367610092843104,2.279950108107525
2011-10-25,2.3252400929480492,3.3687512282607797,2.943437232322895,6.182292675738294,2.5358630304145624,2.249138942473442
2011-10-26,2.297536820701221,3.3607599043367777,2.8660592129741227,4.196703938181759,2.4125232497038676,2.132098823369057
2011-10-27,2.25657835472255,4.357309797718611,2.808436179490218,4.370064130892685,2.2934652996021248,2.0116351274060333
2011-10-28,2.240906969477438,4.1843963328181895,2.824353720656911,4.954166100777025,2.479063335695855,2.0697368050129796
2011-10-31,2.198115474389164,4.0468816691709275,2.7799522264463974,5.79646714933826,2.3620673917015353,1.9804597911464028
2011-11-01,2.165784542995218,3.9162860014053864,2.758045683277212,4.180869124449351,2.25409781473023,1.899488672801204
2011-11-02,2.160833819333285,4.109696210997796,2.8328232058558096,4.149265506410024,2.164130781711493,1.9534652014154859
2011-11-03,2.150523391796697,3.9871611384084056,2.7894248840774103,4.171912438285136,2.066792725372291,1.8798778411762747
2011-11-04,2.1199966344266623,3.8820318188177163,2.7520483780211635,4.441299461099686,1.995568395086554,1.8450229333991
2011-11-07,2.0843574130588784,3.7806861743175664,2.7817991880657265,4.292040855012831,1.9128089424161958,1.8581240832618384
2011-11-08,2.061337930907915,3.739011206093837,2.7679373006525565,4.197333604268019,1.858164781143846,1.818770143735327
2011-11-09,2.029791490006495,3.683135258063323,2.7628890999184113,4.274762698912842,1.805063118983097,1.8131792791800856
2011-11-10,2.053483248626003,3.632036843165272,2.737361962292813,4.1458071340607106,1.885144175467116,1.9652608864932641
2011-11-11,2.035227234359321,3.571064438585223,2.7367651402963844,4.324649146927071,1.8126606781513024,1.89147080881857
2011-11-14,2.068824751631499,3.538004191881188,2.7143333682945254,4.591730896530863,2.027670618263571,2.006636715645489
2011-11-15,2.2494911347521453,3.486409375451392,2.7052988172664696,4.1447164746303855,1.9424441984309788,1.9223291692247795
2011-11-16,2.2239408684505224,3.4923775245948008,2.741538350970934,4.774527761691898,2.2247033107171967,2.204808799218779
2011-11-17,2.217391874408607,3.4468572338079593,2.7162925394323607,4.183970150010068,2.1216064425103975,2.0713280666754668
2011-11-18,2.4045278478724343,3.6769075145949905,2.70004764437732,5.028757323215384,2.29133409575459,2.1696369488226406
2011-11-21,2.35784767235672,3.615033978938456,2.8334378123645974,4.144767716890285,2.1929150583003154,2.038766629001641
2011-11-22,2.3101823471812164,3.5479380467271264,2.797128196859692,4.6255548166949705,2.101467382605669,1.9424912299330859
2011-11-23,2.283969262478325,3.5180792393256577,2.7605222198639567,4.3383434763359405,2.086220045203353,1.9243591519911114
2011-11-24,2.239445358552044,3.468871909604398,2.731248124228183,4.185078400736147,1.9974934351531863,1.859284671570818
2011-11-25,2.210872295126254,3.4470630193540632,2.804029991527409,4.316408865250408,1.9323530618486673,1.844159076256676
2011-11-28,2.1716818873274204,3.466526908033955,2.8538973864443724,4.324556448385143,1.8607490368783233,1.801204754843948
2011-11-29,2.2047723035279807,3.4269936540204577,2.8165932023285687,4.388083449872808,1.9074221271048806,1.8489741729280278
2011-11-30,2.7019503643661427,3.5575628264156083,2.7934738801285635,4.759246151767174,2.3176230937572737,2.3184926124219944
2011-12-01,2.680361071988752,3.5192303976355843,2.7549791268007593,4.512633440372125,2.361199666605244,2.3635063392152706
2011-12-02,2.613830852490772,3.467280632944441,2.7262904793289993,4.837362373447047,2.3303235404833798,2.232810033804426
2011-12-05,2.6127469362111078,3.4622001616758173,2.7148702978551067,5.825593158376257,2.307482337912859,2.1782431548836616
2011-12-06,2.549487353388855,3.4245984504392917,2.7928726423954733,4.340997382286213,2.1985170389665223,2.048616743233156
2011-12-07,2.48980315678269,3.3900795084889963,2.7539909155920816,4.1460550516056,2.099462204892371,1.95595768664504
2011-12-08,2.4365911970075356,3.375073237345927,2.7281485876439406,4.340586352973528,2.0112074492420997,1.88380090783962
2011-12-09,2.419772672675524,3.345934230767186,2.7813576710870582,4.859601744461724,1.9475828433049773,1.8715680806478998
2011-12-12,2.4556352946466364,3.549604368436119,2.9316135384130932,4.206792684887055,1.9385344008156027,1.8801422362893565
2011-12-13,2.5787528012832004,3.570067604802196,3.023297192399155,6.323259879469663,2.1009540015237063,2.077048484648355
2011-12-14,2.5342433320073767,3.570144154685304,2.995263601358626,4.1461800123124855,2.08226415001258,2.0233013269599778
2011-12-15,2.5409426080739235,3.5192111289767367,2.949172665445517,4.876865460969864,2.514510423601188,2.1916292659476606
2011-12-16,2.5299651999409263,3.531053030417181,2.8703519828823856,4.450225863638486,2.5371856194874742,2.218771233919812
2011-12-19,2.486995904791686,3.483741427066772,2.8388261312180743,4.273967756904194,2.420922429469192,2.0797838757042886
2011-12-20,2.4335058063946815,3.445423686241131,2.788649953767266,4.265191962856331,2.301508288062051,1.9791143518536747
2011-12-21,2.4652541299416812,3.4071074632628657,2.765356259213175,4.447815944520824,2.2632953079576454,2.0267499302882843
2011-12-22,2.42120284131317,3.3727724369226175,2.740564778211835,4.308602151897893,2.1659237182933677,1.9332901635069857
2011-12-23,2.372867157933818,3.3445987618646487,2.749112054854398,4.151789972313654,2.0956530673879628,1.8863121774276628
2011-12-26,2.3382527153468353,3.322983649706786,2.7853581209992067,4.34120683421594,2.0394988578584208,1.8867868291546306
2011-12-27,2.306200585484446,3.387384348872687,2.7747087734117253,4.25462132371225,1.9942027124572257,1.9240189862365276
2011-12-28,2.264614494472107,3.3568612553082438,2.744803526826933,4.282283621105524,1.9246108210942987,1.8586082349526942
2011-12-29,2.22028031880714,3.392519256814298,2.7272772625293245,4.205940749568416,1.852162245529303,1.8116416614336819
2011-12-30,2.2032483478806806,3.3616365434271462,2.8059071782542713,4.5116563582564115,1.8532335881494322,1.8706006963982371
2012-01-04,2.195676841417043,3.7377572159026555,3.2288478981505886,4.151356765030593,1.9332630226965735,2.0226941564888405
2012-01-05,2.1687504408574303,3.7139200700931414,3.173175059062964,4.172373349177035,1.9181354063651785,1.9809604459889563
2012-01-06,2.1459831210478457,3.6549405046367305,3.0395067298663148,4.159933176359842,1.8887247525188684,1.9130510004943555
2012-01-09,2.3613811047159,3.6261810935237917,3.0076154260452586,4.779235654100663,2.8858917605385095,2.2989557668241765
2012-01-10,2.525155353958706,3.624812562954192,3.0210951807422064,6.299469257003378,3.074472977794257,2.5170202973703435
2012-01-11,2.4664405409590873,3.7464174006360755,2.9246356888355565,4.167140259009408,2.9123159536096406,2.312917830642392
2012-01-12,2.4241448489428024,3.792917027117862,2.882177638874225,4.150043927683958,2.7646470489335484,2.146322541929212
2012-01-13,2.4529133999481734,3.8326662091698043,2.838024802339797,4.868011482910302,2.6562432912865703,2.1540660083610823
2012-01-16,2.4211493271293456,3.8157130753823765,2.8665977516161147,5.054301732035617,2.6084056435088168,2.2160603133943453
2012-01-17,2.712734284399221,3.888608639056699,2.9982807665222917,7.062803192229631,3.333587820230001,2.856588360608386
2012-01-18,2.6826362093465117,3.800383433644433,2.9361396608957255,4.651512262788854,3.2484259697420037,2.655089110643127
2012-01-19,2.716478253820167,3.7379469073788476,2.8958036662690243,6.507441860189552,3.0963822141218507,2.5218779207544086
2012-01-20,2.6612666994744765,3.6822824840502153,2.832509691273415,4.785485045768238,2.9233827172324798,2.3727217253542583
2012-01-30,2.6892305487661505,3.62827532399224,2.788172711538559,4.607047209578753,2.836606068670122,2.3213178624735353
2012-01-31,2.622030902612707,3.576857320849041,2.8248376299496707,4.171912438368201,2.6871709158614037,2.1523563064456863
2012-02-01,2.570940762732491,3.5347657852501935,2.7908835152779,4.534786068729819,2.6186586462218084,2.1242589514681183
2012-02-02,2.5815112184932465,3.554485874406166,2.760237920171118,4.671580872643263,2.610667898359366,2.2137185407316666
2012-02-03,2.530938422626499,3.599864815727651,2.739050752936308,4.171912438380609,2.477570405972878,2.0926645069288274
2012-02-06,2.47226154983016,3.551500342898163,2.721889029492525,4.145498619665352,2.3546338720497273,1.982807096482358
2012-02-07,2.429113940545334,3.56626310305085,2.741288380266143,4.558254319149697,2.3403404550127234,2.0696105907706817
2012-02-08,2.480993794681297,3.56851331636652,2.7279580995288106,4.905989738044328,2.5337928378432926,2.2731013627387355
2012-02-09,2.425188622108734,3.510471295288302,2.7088086345821503,4.716171431980488,2.4052607915422892,2.1160665134665524
2012-02-10,2.3741434157850754,3.4853770947048974,2.695131663791879,4.164707342604645,2.287236427092324,1.9993347992170478
2012-02-13,2.338183145004477,3.573981838322592,2.7908201984223666,4.171912438287796,2.178766471163769,1.9142907468450527
2012-02-14,2.2924545493092854,3.5410916929154013,2.7604799725670817,4.185999793177039,2.079627381625986,1.8622242173004733
2012-02-15,2.2651371512665737,3.5091800547599976,2.7301812284831475,4.474850119208999,2.0157246838098866,1.861475549975633
2012-02-16,2.2221680687651943,3.4627528176529405,2.875065738856405,4.341129143765054,1.9650305991155514,1.831863586298888
2012-02-17,2.1918790092283795,3.423373893136219,2.8285345473548995,4.235081821712335,1.8943939479511838,1.7924316380227945
2012-02-20,2.1515802724446407,3.3890985037329973,2.830686629967254,4.171912438300046,1.8239184233150239,1.7644223692143146
2012-02-21,2.1289639153105218,3.3931620164916407,2.7861128833353543,4.1719124382890405,1.7854374533162396,1.7736203552473924
2012-02-22,2.3162894914786656,3.47960084157609,2.7513692837544825,4.621378340041036,1.7676572327871278,1.8299003220316434
2012-02-23,2.268930748047356,3.4614101681313074,2.7233638574919294,4.610673263305062,1.7390384046713527,1.7940057441342894
2012-02-24,2.267999253826727,3.418661099318155,2.7028520010348185,4.221866337911612,1.815563604077168,1.8740335761477107
2012-02-27,2.2711133566195922,3.3872271844962594,2.778850476526757,4.910782665530431,1.749668775817906,1.8251979678360108
2012-02-28,2.2384795904650487,3.356921745560114,2.7455367877935437,4.162272661810736,1.7041328281459762,1.7884663180607885
2012-02-29,2.2445164928570884,3.374857662700257,2.7229793341333237,4.717557401556417,1.6969956622073208,1.8265669250289542
2012-03-01,2.2015159104186783,3.346602118725697,2.7044014643140346,4.171912438389555,1.64256769167341,1.7892117688752576
2012-03-02,2.2088382600753635,3.345725296731351,2.7127722287041602,5.373303029276746,1.724880507306649,1.8950028027624792
2012-03-05,2.173204886907634,3.340900609912482,2.7010412785678315,4.247966101276605,1.677391193610477,1.8628933029395631
2012-03-06,2.1363900723970404,3.368536789701594,2.7081602556237336,4.694305317550393,1.8172160759461051,1.9432268277983658
2012-03-07,2.165192050146801,3.3404628411055337,2.7269146172115546,9.631835527092916,1.8216758013414762,1.900445926785376
2012-03-08,2.139857201121325,3.316982237852997,2.7152600679085337,4.332416626512555,1.8071865082433338,1.9049477412815519
2012-03-09,2.202645719362638,3.297367375236881,2.743876223981444,6.472157935225028,1.9121193195102586,1.8906366294356358
2012-03-12,2.1688445095677387,3.723003554531671,2.718143069863397,4.19732507432649,1.850790588013377,1.8444520852203923
2012-03-13,2.137006660647061,3.780197437575453,2.772831305600146,4.197269853752533,1.8258159016474236,1.8414020145089025
2012-03-14,2.3880623059648705,3.741929664362717,2.8118395196656074,5.69451691687865,2.212762861568495,2.1841186450083745
2012-03-15,2.3861414691739533,3.784857864871937,2.7680269354452878,5.640763352357409,2.1300908484615113,2.0793716433469958
2012-03-16,2.358226778793174,3.7389168885800546,2.9680030643315836,8.011784535769817,2.067825291923759,2.053708268856918
2012-03-19,2.308593288482368,3.6562614565262175,2.892649042113046,4.575110767094854,2.004366836396756,1.9542135901718727
2012-03-20,2.4042821779691685,3.659668717032089,2.831621523455746,4.728401582608017,1.9833089494626537,2.0308643626048317
2012-03-21,2.407881118302338,3.5857747647535114,2.7827712934814133,4.194832670315292,1.9482025885439236,1.9363839638176212
2012-03-22,2.3692890161320515,3.5308734789816207,2.8834388455030147,4.2511007260115745,1.8979182711347369,1.8702396597272648
2012-03-23,2.333376493418965,3.537751422348507,2.827656507019705,4.661812870885502,1.951932976377277,1.8975946687672063
2012-03-26,2.2851289176842946,3.4841596089012965,2.7827612117244716,5.850565137208786,1.873426371524497,1.8394718882443761
2012-03-27,2.2398570302212,3.4386590086571824,2.7495411192004235,4.15431855416529,1.806658387995734,1.8059816321806146
2012-03-28,2.366356953250145,3.737739565379506,2.930080812002966,5.829046467121613,2.279143817579867,2.1640514306581524
2012-03-29,2.362249634008933,3.6567037536829186,2.861066871637755,4.270673198507107,2.3062221323362397,2.114690236191075
2012-03-30,2.3913474962264165,3.8262476586906917,2.818225291887121,6.436851118361321,2.3922229183443466,2.3006732048706895
2012-04-05,2.339841960220803,3.7271770874635286,16.187842205895254,130.61164447936434,2.76516546168006,14.60246741728859
2012-04-06,2.291173428493311,3.656866088475805,13.890397822034382,4.489285579003925,2.6194487801624913,12.23880439726432
2012-04-09,2.3058004071098037,3.5832774515698382,11.942284556263987,4.256035529483787,2.5392061786985525,10.279874088296786
2012-04-10,2.2602156772367406,3.5308035456249502,10.304428801722105,4.276939569509251,2.442038777431926,8.649243748529436
2012-04-11,2.2184942807422963,3.4768870702473316,8.905536686930908,4.146009417715559,2.320916369985016,7.287930663173356
2012-04-12,2.2760934065602556,3.4342937582914526,7.739336225559771,5.5046994744037026,2.387709998494695,6.212022559428865
2012-04-13,2.2491443460717657,3.3988377282336835,6.755440646802815,4.171912438556296,2.2810017897997703,5.275810450155553
2012-04-16,2.212288861801171,3.3678180071555093,5.935882921782981,4.21324867861733,2.176316962832749,4.50853194848438
2012-04-17,2.18714451229096,3.3434212058695243,5.256500556451734,4.1973527723485615,2.1402141930419636,3.9217619845593976
2012-04-18,2.2353751365743175,3.3315275499765247,4.696355331265104,5.6732700834267575,2.2346787127783116,3.526237829046447
2012-04-19,2.2341016431827923,6.4734703360178445,4.265875613588079,4.304800153820352,2.132058581945604,3.0922834602624154
2012-04-20,2.1993487578047364,6.043649758438631,3.9060435082626745,4.243609971788563,2.0611612483154063,2.7848955838427587
2012-04-23,2.1608324709179167,5.663725314093116,3.626894285628928,4.676226502064469,2.000454777839409,2.533975783405358
2012-04-24,2.139702882793313,5.325851091337201,3.389406501718031,4.383460624238934,1.9171947631434685,2.314333625415428
2012-04-25,2.103520366198415,5.163011406657926,3.2051971757394444,4.162176763765079,1.878020512465295,2.1680652330837185
2012-04-26,2.069486821235696,4.887146150630461,3.066580389535315,4.162169389056125,1.8101744676374119,2.0381906772165106
2012-04-27,2.0865861498475744,4.643704674780675,3.0546530311529976,6.437061648187457,1.7453276164353977,1.9454266924267891
2012-05-02,2.0890134803167877,4.446599449246797,2.979092129358214,4.368322506740462,2.1371640142117903,2.064959796815932
2012-05-03,2.066688419243262,4.262934206686639,2.8980759135924616,4.1453826753544805,2.0442534166508635,1.9633361165329872
2012-05-04,2.101626494139084,4.304942176198469,2.9389277991069083,4.171912438284468,1.959016320894884,1.917561775946337
2012-05-07,2.0744895737695646,4.14840565839808,2.862901194702742,5.711067632870309,1.8882106371261342,1.8538821218520225
2012-05-08,2.042167022430924,4.003553409404603,2.8064506484221754,4.154256539180364,1.8263208617296853,1.8160042884557885
2012-05-09,2.095691049107406,3.8944342552672286,2.777413169292942,4.512592381795255,1.9221813834688888,1.9693652816408376
2012-05-10,2.0637300225415354,3.8050486428635906,2.85061944131138,4.295334699800628,1.8479405981344992,1.8918550452103051
2012-05-11,2.0762576387322054,3.724989436568482,2.8176657376660548,4.153716718539462,1.7897617889265895,1.8696900627627036
2012-05-14,2.059072055657597,3.720272426008206,2.7863535632484377,4.303190988733511,1.795103099915451,1.857974066229805
2012-05-15,2.0475954099658775,3.646051276402493,2.925662595251548,5.434805882055203,1.7539361499220243,1.811011420227818
2012-05-16,2.1451923282217225,3.5978713726890894,2.868150037025753,4.718882043535934,1.777708871335573,1.919450793605327
2012-05-17,2.1682056590460954,3.5381940193748083,2.8109013767526556,4.647903943071911,1.7937239604880735,1.9490729862267422
2012-05-18,2.1777343263629767,3.5242552115458725,2.821470091956122,4.144815988301969,1.8445723700109462,1.9962552788853523
2012-05-21,2.1386377716639235,3.477261513837607,2.827603407943608,4.153662517291872,1.8359085475629713,1.9193441540084109
2012-05-22,2.161885333897202,3.4744604458250254,2.796494059879178,4.403316278573836,1.8287354347378597,1.9529764760653743
2012-05-23,2.1332649997905873,3.4403834721731283,2.7591832696009453,4.2291337580717885,1.7779985947598953,1.8907704920788804
2012-05-24,2.1099815663166086,3.451187770058526,2.7307279581674346,6.639637919290772,1.7289686078676574,1.8740822646044841
2012-05-25,2.1192487751118088,3.4613286411360655,2.7162223378001196,5.206118388118228,1.7192016128712457,1.86480244865327
2012-05-28,2.104179827053747,3.42882321314209,2.7017894097503814,4.522514265741932,1.733119485595809,1.9235641747925771
2012-05-29,2.1310404776417844,3.3968077730761124,2.750422118770028,4.4334336709159,1.7659296917351122,1.9346613905070362
2012-05-30,2.099261754930159,3.3650962810958016,2.724515941166496,4.160870438070064,1.7336209723598992,1.8741374903823107
2012-05-31,2.0643901422057462,3.3376079735993804,2.7061165965172065,4.268564163222997,1.727344519424879,1.8333274651550904
2012-06-01,2.0322435651154658,3.3209301200732666,2.696179066091948,4.251726791976791,1.6902006055147931,1.793493368401873
2012-06-04,2.242396366083577,3.3785106303551213,2.7014689264303122,5.186463444475163,2.208153048486705,2.1501735874128918
2012-06-05,2.2009311719366824,3.463440943191546,2.7211614728894626,4.168349112183135,2.1073638729111357,2.0246359230251323
2012-06-06,2.165588267121332,3.4346924330415476,2.7182398597693527,4.225294182568,2.093920528416515,1.932659106193971
2012-06-07,2.1351531874676435,3.4066355144130025,2.746389829554037,4.1689194409407175,2.0271412352494536,1.8865431333133622
2012-06-08,2.1010223386732827,3.373057217134798,2.748529273764001,4.150714699448315,1.9579976533808097,1.8611570789452974
2012-06-11,2.1263159599849835,3.4131424755215156,2.7489425969494596,4.811296841564357,1.966000058817066,1.8870568795118612
2012-06-12,2.1090039158649145,3.419081036173458,2.76983625452395,4.448320684229031,2.027323365075253,1.861870207289929
2012-06-13,2.229116018325143,3.402529540070573,2.8917089978477124,4.623730022201471,1.94915521227142,1.9184123543796103
2012-06-14,2.562276605046628,3.502220355204989,2.8578349979252113,4.235393890584498,1.9542290983161497,1.8900629746770234
